espn_id,full_name,salary,position,team_id
10613,"William Gay",4500,"CB","PIT"
16798,"Stephon Tuitt",4500,"DT","PIT"
12690,"Brice McCain",4500,"CB","PIT"
16925,"Shaquille Richardson",4500,"CB",
4583,"Ike Taylor",4500,"CB","PIT"
15939,"B.W. Webb",4500,"CB","PIT"
15350,"Antwon Blake",4500,"DB","PIT"
15689,"Isaiah Green",4500,"DB",
17022,"Dayonne Nunley",4500,"DB",
15213,"Robert Golden",4500,"S","PIT"
13658,"Ross Ventrone",4500,"DB",
5636,"Will Allen",4500,"SS","PIT"
4474,"Troy Polamalu",4500,"SS","PIT"
15992,"Shamarko Thomas",4500,"SS","PIT"
12619,"Mike Mitchell",4500,"FS","PIT"
9361,"Shaun Suisham",4500,"PK","PIT"
16241,"Brad Wing",4500,"P","PIT"
13198,"Jimmy Clausen",4500,"QB","CHI"
9597,"Jay Cutler",4500,"QB","CHI"
14518,"Shaun Draughn",4500,"RB","CHI"
16942,"Ka'Deem Carey",4500,"RB","CHI"
17421,"Senorise Perry",4500,"RB","CHI"
12496,"Tony Fiammetta",4500,"FB","CHI"
15555,"Josh Bellamy",4500,"WR",
9611,"Santonio Holmes",4500,"WR","CHI"
14912,"Alshon Jeffery",4500,"WR","CHI"
9705,"Brandon Marshall",4500,"WR","CHI"
11408,"Josh Morgan",4500,"WR","CHI"
15255,"Dale Moss",4500,"WR",
10327,"Micheal Spurlock",4500,"WR","CHI"
16023,"Marquess Wilson",4500,"WR","CHI"
12934,"Chris Williams",4500,"WR",
11295,"Martellus Bennett",4500,"TE","CHI"
12699,"Zach Miller",4500,"TE","CHI"
11708,"Matthew Mulligan",4500,"TE","CHI"
10598,"Dante Rosario",4500,"TE","CHI"
14725,"Taylor Boggs",4500,"C",
12895,"Steve McLendon",4500,"DT","PIT"
11692,"Brian deLaPuente",4500,"C","CHI"
2648,"Roberto Garza",4500,"C","CHI"
10568,"Jermon Bushrod",4500,"OT","CHI"
16848,"Charles Leno",4500,"OT","CHI"
16004,"Jordan Mills",4500,"OT","CHI"
12611,"Eben Britton",4500,"OG",
17063,"Ryan Groy",4500,"OG",
15801,"Kyle Long",4500,"OG","CHI"
12728,"Matt Slauson",4500,"OG","CHI"
5651,"Jared Allen",4500,"DE","CHI"
16025,"David Bass",4500,"DE","CHI"
16680,"Michael Ola",4500,"OT","CHI"
13277,"Lamarr Houston",4500,"DE","CHI"
13402,"Austen Lane",4500,"DE",
15615,"Tracy Robertson",4500,"DE",
11403,"Trevor Scott",4500,"DE","CHI"
15914,"Cornelius Washington",4500,"DE","CHI"
13497,"Willie Young",4500,"DE","CHI"
17061,"Brandon Dunn",4500,"DT",
14049,"Stephen Paea",4500,"DT","CHI"
17084,"Lee Pegues",4500,"DT",
8638,"Jeremiah Ratliff",4500,"DT","CHI"
16778,"Ego Ferguson",4500,"DT","CHI"
16738,"Will Sutton",4500,"DT","CHI"
15827,"Jon Bostic",4500,"LB","CHI"
4526,"Lance Briggs",4500,"LB","CHI"
15194,"Jerry Franklin",4500,"LB",
15889,"Khaseem Greene",4500,"LB","CHI"
17070,"Christian Jones",4500,"LB","CHI"
17072,"DeDe Lattimore",4500,"LB",
14937,"Shea McClellin",4500,"LB","CHI"
5542,"D.J. Williams",4500,"LB","CHI"
16715,"Kyle Fuller",4500,"CB","CHI"
8474,"Kelvin Hayden",4500,"CB",
16144,"Demontre Hurst",4500,"CB","CHI"
9648,"Tim Jennings",4500,"CB","CHI"
13419,"Sherrick McManis",4500,"CB","CHI"
4493,"Charles Tillman",4500,"CB","CHI"
16168,"C.J. Wilson",4500,"CB",
17470,"Albert Louis-Jean",4500,"DB",
13611,"Danny McCray",4500,"SS","CHI"
14016,"Chris Conte",4500,"FS","CHI"
14530,"M.D. Jennings",4500,"FS",
11428,"Ryan Mundy",4500,"FS","CHI"
16906,"Brock Vereen",4500,"SS","CHI"
9354,"Robbie Gould",4500,"PK","CHI"
16863,"Pat O'Donnell",4500,"P","CHI"
14882,"Kellen Moore",4500,"QB","DET"
8559,"Dan Orlovsky",4500,"QB","DET"
12483,"Matthew Stafford",4500,"QB","DET"
13536,"Joique Bell",4500,"RB","DET"
9588,"Reggie Bush",4500,"RB","DET"
10057,"Montell Owens",4500,"RB","DET"
14052,"Mikel Leshoure",4500,"RB",
11517,"Jed Collins",4500,"FB","DET"
14919,"Ryan Broyles",4500,"WR","DET"
14095,"Kris Durham",4500,"WR",
15474,"Patrick Edwards",4500,"WR",
16014,"Corey Fuller",4500,"WR","DET"
10447,"Calvin Johnson",4500,"WR","DET"
16880,"TJ Jones",4500,"WR","DET"
12588,"Kevin Ogletree",4500,"WR","DET"
17025,"Andrew Peacock",4500,"WR",
14500,"Jeremy Ross",4500,"WR","DET"
13217,"Golden Tate",4500,"WR","DET"
16732,"Eric Ebron",4500,"TE","DET"
14903,"Michael Egnew",4500,"TE",
16330,"Joseph Fauria",4500,"TE","DET"
15600,"Emil Igwenagu",4500,"TE",
16705,"Jordan Thompson",4500,"TE",
12549,"Brandon Pettigrew",4500,"TE","DET"
8362,"Don Muhlbach",4500,"C","DET"
2598,"Dominic Raiola",4500,"C","DET"
16752,"Travis Swanson",4500,"C","DET"
10652,"Corey Hilliard",4500,"OT","DET"
17202,"Cornelius Lucas",4500,"OT","DET"
14930,"Riley Reiff",4500,"OT","DET"
12718,"Garrett Reynolds",4500,"OT",
16333,"LaAdrian Waddle",4500,"OT","DET"
15910,"Michael Williams",4500,"OT",
15464,"Rodney Austin",4500,"OG",
16523,"Darren Keyton",4500,"OG",
9714,"Rob Sims",4500,"OG","DET"
15870,"Larry Warford",4500,"OG","DET"
15785,"Ezekiel Ansah",4500,"DE","DET"
13812,"George Johnson",4500,"DE","DET"
11288,"Jason Jones",4500,"DE","DET"
9649,"Darryl Tapp",4500,"DE",
15916,"Devin Taylor",4500,"DE","DET"
16869,"Larry Webster",4500,"DE","DET"
13990,"Nick Fairley",4500,"DT","DET"
11321,"Andre Fluellen",4500,"DT",
8605,"C.J. Mosley",4500,"DT","DET"
16853,"Caraun Reid",4500,"DT","DET"
13519,"Jimmy Saddler-McQueen",4500,"DT",
13234,"Ndamukong Suh",4500,"DT","DET"
16009,"Brandon Hepburn",4500,"LB",
12682,"DeAndre Levy",4500,"LB","DET"
15011,"Travis Lewis",4500,"LB","DET"
13007,"Ashlee Palmer",4500,"LB","DET"
15373,"Julian Stanford",4500,"LB",
9702,"Stephen Tulloch",4500,"LB","DET"
15070,"Tahir Whitehead",4500,"LB","DET"
14980,"Bill Bentley",4500,"CB","DET"
15100,"Chris Greenwood",4500,"CB",
16772,"Kyle Van Noy",4500,"LB","DET"
16929,"Nevin Lawson",4500,"CB","DET"
4497,"Rashean Mathis",4500,"CB","DET"
15863,"Darius Slay",4500,"CB","DET"
13797,"Cassius Vaughn",4500,"CB","DET"
16982,"Jerome Couplin",4500,"DB","DET"
13005,"Nate Ness",4500,"DB",
17245,"Mohammed Seisay",4500,"DB",
12644,"Don Carey",4500,"SS","DET"
10749,"James Ihedigbo",4500,"SS","DET"
12716,"Glover Quin",4500,"SS","DET"
14466,"Isa Abdul-Quddus",4500,"FS","DET"
16823,"Nate Freese",4500,"PK","DET"
15928,"Sam Martin",4500,"P","DET"
11443,"Matt Flynn",4500,"QB","GB"
8439,"Aaron Rodgers",4500,"QB","GB"
14353,"Scott Tolzien",4500,"QB","GB"
14255,"DuJuan Harris",4500,"RB","GB"
16074,"Michael Hill",4500,"RB",
15848,"Eddie Lacy",4500,"RB","GB"
17221,"Rajion Neal",4500,"RB",
17232,"LaDarius Perkins",4500,"RB",
13214,"James Starks",4500,"RB","GB"
16836,"Jared Abbrederis",4500,"WR","GB"
16800,"Davante Adams",4500,"WR","GB"
15358,"Jarrett Boykin",4500,"WR","GB"
9530,"John Kuhn",4500,"FB","GB"
14053,"Randall Cobb",4500,"WR","GB"
15907,"Kevin Dorsey",4500,"WR",
16605,"Alex Gillett",4500,"WR",
16960,"Jeff Janis",4500,"WR","GB"
11270,"Jordy Nelson",4500,"WR","GB"
16569,"Myles White",4500,"WR",
15688,"Brandon Bostick",4500,"TE","GB"
17231,"Justin Perillo",4500,"TE",
16786,"Richard Rodgers",4500,"TE","GB"
16493,"Jake Stoneburner",4500,"TE",
13440,"Andrew Quarless",4500,"TE","GB"
15174,"Garth Gerhart",4500,"C",
11229,"Brett Goode",4500,"C","GB"
16864,"Corey Linsley",4500,"C","GB"
14213,"Ryan Taylor",4500,"TE","GB"
15963,"David Bakhtiari",4500,"OT","GB"
15409,"Don Barclay",4500,"OT","GB"
16296,"Aaron Adams",4500,"OT",
13247,"Bryan Bulaga",4500,"OT","GB"
17330,"John Fullington",4500,"OT",
13972,"Derek Sherrod",4500,"OT","GB"
16001,"JC Tretter",4500,"OT","GB"
16686,"Jeremy Vujnovich",4500,"OT",
12680,"T.J. Lang",4500,"OG","GB"
17210,"Jordan McCray",4500,"OG",
16549,"Lane Taylor",4500,"OG","GB"
15098,"Andrew Tiller",4500,"OG",
15989,"Josh Boyd",4500,"DE","GB"
14994,"Mike Daniels",4500,"DE","GB"
17162,"Carlos Gray",4500,"DE",
15798,"Datone Jones",4500,"DE","GB"
3530,"Julius Peppers",4500,"DE","GB"
12447,"B.J. Raji",4500,"DE","GB"
11386,"Letroy Guion",4500,"DT","GB"
17411,"Luther Robinson",4500,"DE",
17230,"Mike Pennel",4500,"DT","GB"
15954,"Sam Barrington",4500,"LB","GB"
16756,"Khyri Thornton",4500,"DT","GB"
16926,"Carl Bradford",4500,"LB","GB"
17140,"Jake Doughty",4500,"LB",
16991,"Jayrone Elliott",4500,"LB","GB"
9591,"A.J. Hawk",4500,"LB","GB"
17175,"Adrian Hubbard",4500,"LB",
14597,"Jamari Lattimore",4500,"LB","GB"
12675,"Brad Jones",4500,"LB","GB"
12438,"Clay Matthews",4500,"LB","GB"
16560,"Andy Mulumba",4500,"LB","GB"
13291,"Mike Neal",4500,"LB","GB"
15930,"Nate Palmer",4500,"LB","GB"
14929,"Nick Perry",4500,"LB","GB"
17266,"Joe Thomas",4500,"LB",
10342,"Jarrett Bush",4500,"CB","GB"
16949,"Demetri Goodson",4500,"CB","GB"
14966,"Casey Hayward",4500,"CB","GB"
14157,"Davon House",4500,"CB","GB"
15960,"Micah Hyde",4500,"CB","GB"
13769,"Sam Shields",4500,"CB","GB"
5432,"Tramon Williams",4500,"CB","GB"
17379,"Tanner Miller",4500,"DB",
16219,"Jumal Rolle",4500,"DB",
17286,"Ryan White",4500,"DB",
15454,"Sean Richardson",4500,"S","GB"
15782,"Chris Banjo",4500,"SS",
13264,"Morgan Burnett",4500,"SS","GB"
16735,"Ha Ha Clinton-Dix",4500,"FS","GB"
10636,"Mason Crosby",4500,"PK","GB"
12998,"Tim Masthay",4500,"P","GB"
16728,"Teddy Bridgewater",4500,"QB","MIN"
8644,"Matt Cassel",4500,"QB","MIN"
13966,"Christian Ponder",4500,"QB","MIN"
14360,"Matt Asiata",4500,"RB","MIN"
15296,"Joe Banyard",4500,"RB",
16782,"Jerick McKinnon",4500,"RB","MIN"
10452,"Adrian Peterson",4500,"RB","MIN"
17097,"Dominique Williams",4500,"RB",
11369,"Jerome Felton",4500,"FB","MIN"
16366,"Zach Line",4500,"FB","MIN"
17055,"Kain Colter",4500,"WR",
9638,"Greg Jennings",4500,"WR","MIN"
17062,"Donte Foster",4500,"WR",
15807,"Cordarrelle Patterson",4500,"WR","MIN"
11280,"Jerome Simpson",4500,"WR","MIN"
16460,"Adam Thielen",4500,"WR","MIN"
14918,"Jarius Wright",4500,"WR","MIN"
16373,"Rodney Smith",4500,"WR","MIN"
15003,"Rhett Ellison",4500,"TE","MIN"
14054,"Kyle Rudolph",4500,"TE","MIN"
17013,"Zac Kerin",4500,"C",
11421,"John Sullivan",4500,"C","MIN"
14928,"Matt Kalil",4500,"OT","MIN"
6044,"Cullen Loeffler",4500,"C","MIN"
12615,"Phil Loadholt",4500,"OT","MIN"
15422,"Mike Remmers",4500,"OT",
17088,"Antonio Richardson",4500,"OT","MIN"
15924,"Jeff Baca",4500,"OG",
8621,"Joe Berger",4500,"OG","MIN"
13273,"Vladimir Ducasse",4500,"OG","MIN"
14208,"Brandon Fusco",4500,"OG","MIN"
9785,"Charlie Johnson",4500,"OG","MIN"
15317,"Josh Samuda",4500,"OG","MIN"
17096,"Austin Wentworth",4500,"OG","MIN"
13373,"Everson Griffen",4500,"DE","MIN"
16780,"Scott Crichton",4500,"DE","MIN"
10546,"Brian Robison",4500,"DE","MIN"
14673,"Justin Trattou",4500,"DE",
15301,"Chase Baker",4500,"DT",
9798,"Fred Evans",4500,"DT",
16992,"Isame Faciane",4500,"DT",
15791,"Sharrif Floyd",4500,"DT","MIN"
10001,"Tom Johnson",4500,"DT","MIN"
13281,"Linval Joseph",4500,"DT","MIN"
16866,"Shamar Stephen",4500,"DT","MIN"
13494,"Corey Wootton",4500,"DT","MIN"
16711,"Anthony Barr",4500,"LB","MIN"
12451,"Jasper Brinkley",4500,"LB","MIN"
15023,"Audie Cole",4500,"LB","MIN"
14375,"Larry Dean",4500,"LB","MIN"
14330,"Dom DeCicco",4500,"LB","MIN"
9603,"Chad Greenway",4500,"LB","MIN"
17180,"Justin Jackson",4500,"LB",
15903,"Michael Mauti",4500,"LB","MIN"
15977,"Gerald Hodges",4500,"LB","MIN"
16818,"Brandon Watts",4500,"LB","MIN"
16169,"Mike Zimmer",4500,"LB",
16833,"Antone Exum",4500,"CB","MIN"
16854,"Kendall James",4500,"CB",
12703,"Captain Munnerlyn",4500,"CB","MIN"
15048,"Shaun Prater",4500,"CB","MIN"
16878,"Jabari Price",4500,"CB","MIN"
15810,"Xavier Rhodes",4500,"CB","MIN"
14948,"Josh Robinson",4500,"CB","MIN"
13843,"Marcus Sherels",4500,"CB","MIN"
15079,"Robert Blanton",4500,"DB","MIN"
4542,"Chris Crocker",4500,"DB",
14499,"Julian Posey",4500,"DB",
12721,"Jamarca Sanford",4500,"SS","MIN"
14191,"Mistral Raymond",4500,"SS","MIN"
13939,"Andrew Sendejo",4500,"FS","MIN"
13340,"Kurt Coleman",4500,"FS",
14945,"Harrison Smith",4500,"FS","MIN"
15058,"Blair Walsh",4500,"PK","MIN"
15926,"Jeff Locke",4500,"P","MIN"
15168,"Case Keenum",4500,"QB","HOU"
8664,"Ryan Fitzpatrick",4500,"QB","HOU"
16943,"Tom Savage",4500,"QB","HOU"
16921,"Alfred Blue",4500,"RB","HOU"
8417,"Ronnie Brown",4500,"RB","HOU"
12497,"Arian Foster",4500,"RB","HOU"
15632,"Jonathan Grimes",4500,"RB","HOU"
16875,"Jay Prosch",4500,"FB","HOU"
17434,"Lacoltan Bester",4500,"WR",
16003,"Alan Bonner",4500,"WR","HOU"
16598,"Toben Opurum",4500,"RB",
15795,"DeAndre Hopkins",4500,"WR","HOU"
4461,"Andre Johnson",4500,"WR","HOU"
17395,"Travis Labhart",4500,"WR",
14916,"Keshawn Martin",4500,"WR","HOU"
17384,"Anthony McClung",4500,"WR","HOU"
16502,"Uzoma Nwachukwu",4500,"WR",
14969,"DeVier Posey",4500,"WR","HOU"
12598,"Mike Thomas",4500,"WR","HOU"
16766,"C.J. Fiedorowicz",4500,"TE","HOU"
13371,"Garrett Graham",4500,"TE","HOU"
15887,"Ryan Griffin",4500,"TE","HOU"
13011,"Zach Potter",4500,"TE",
17361,"James Ferentz",4500,"C",
15109,"Ben Jones",4500,"C","HOU"
8614,"Chris Myers",4500,"C","HOU"
11260,"Duane Brown",4500,"OT","HOU"
5954,"Tyson Clabo",4500,"OT","HOU"
17404,"Matt Feiler",4500,"OT",
14197,"Derek Newton",4500,"OT","HOU"
17377,"Bryan Witzmann",4500,"OT","HOU"
14513,"Will Yeatman",4500,"OT","HOU"
14962,"Brandon Brooks",4500,"OG","HOU"
17007,"Bronson Irwin",4500,"OG",
16544,"Alex Kupper",4500,"OG",
15609,"Cody White",4500,"OG","HOU"
16801,"Xavier Su'a-Filo",4500,"OG","HOU"
15698,"Keith Browner",4500,"DE",
15019,"Jared Crick",4500,"DE","HOU"
13033,"Tim Jamison",4500,"DE","HOU"
16947,"Jeoffrey Pagan",4500,"DE","HOU"
17428,"Julius Warmsley",4500,"DE",
13979,"J.J. Watt",4500,"DE","HOU"
13411,"Ricardo Mathews",4500,"DT",
16806,"Louis Nix III",4500,"DT","HOU"
14061,"Jerrell Powe",4500,"DT","HOU"
17368,"Jason Ankrah",4500,"LB","HOU"
17387,"Max Bullough",4500,"LB",
16734,"Jadeveon Clowney",4500,"LB","HOU"
12453,"Brian Cushing",4500,"LB","HOU"
14006,"Akeem Dent",4500,"LB","HOU"
11286,"Quentin Groves",4500,"LB",
17366,"Chris McAllister",4500,"LB",
14936,"Whitney Mercilus",4500,"LB","HOU"
14097,"Mike Mohamed",4500,"LB","HOU"
13997,"Brooks Reed",4500,"LB","HOU"
14506,"Jeff Tarpinian",4500,"LB","HOU"
16114,"Justin Tuggle",4500,"LB","HOU"
17400,"Chris Young",4500,"LB",
16562,"A.J. Bouye",4500,"CB","HOU"
13254,"Kareem Jackson",4500,"CB","HOU"
9610,"Johnathan Joseph",4500,"CB","HOU"
17467,"Dre Hal",4500,"DB","HOU"
10587,"Brandon Harris",4500,"DB",
11706,"Elbert Mack",4500,"DB","HOU"
15612,"Eddie Pleasant",4500,"DB","HOU"
14556,"Josh Victorian",4500,"DB","HOU"
17360,"Marcus Williams",4500,"DB",
16498,"Jawanza Starling",4500,"S",
16911,"Lonnie Ballentine",4500,"S","HOU"
12645,"Chris Clemons",4500,"SS","HOU"
15865,"D.J. Swearinger",4500,"SS","HOU"
14122,"Shiloh Keo",4500,"FS","HOU"
13404,"Kendrick Lewis",4500,"FS","HOU"
17372,"Chris Boswell",4500,"PK",
15091,"Randy Bullock",4500,"PK","HOU"
2273,"Shane Lechler",4500,"P","HOU"
15007,"Chandler Harnish",4500,"QB",
1575,"Matt Hasselbeck",4500,"QB","IND"
14874,"Andrew Luck",4500,"QB","IND"
14898,"Vick Ballard",4500,"RB","IND"
10693,"Ahmad Bradshaw",4500,"RB","IND"
16994,"David Fluellen",4500,"RB",
15041,"Daniel Herron",4500,"RB","IND"
13398,"Deji Karim",4500,"RB","IND"
14884,"Trent Richardson",4500,"RB","IND"
17094,"Zurlon Tipton",4500,"RB","IND"
14257,"Mario Harvey",4500,"FB","IND"
14104,"Stanley Havili",4500,"FB","IND"
14924,"T.Y. Hilton",4500,"WR","IND"
17195,"Ryan Lankford",4500,"WR",
16147,"Josh Lenz",4500,"WR",
16791,"Donte Moncrief",4500,"WR","IND"
12586,"Hakeem Nicks",4500,"WR","IND"
16159,"Da'Rick Rogers",4500,"WR","IND"
2578,"Reggie Wayne",4500,"WR","IND"
15360,"Griff Whalen",4500,"WR","IND"
14901,"Dwayne Allen",4500,"TE","IND"
16504,"Jack Doyle",4500,"TE","IND"
14900,"Coby Fleener",4500,"TE","IND"
14306,"Weslye Saunders",4500,"TE",
17091,"Erik Swoope",4500,"TE",
15897,"Khaled Holmes",4500,"C","IND"
17066,"Jonotthan Harrison",4500,"C","IND"
17473,"FN Lutz",4500,"C",
13970,"Anthony Castonzo",4500,"OT","IND"
11251,"Gosder Cherilus",4500,"OT","IND"
16894,"Ulrick John",4500,"OT","IND"
17065,"Matt Hall",4500,"OT",
16745,"Jack Mewhort",4500,"OT","IND"
16335,"Xavier Nixon",4500,"OT","IND"
13825,"Thomas Austin",4500,"OG","IND"
12684,"Lance Louis",4500,"OG","IND"
11429,"Donald Thomas",4500,"OG","IND"
11842,"Joe Reitz",4500,"OG","IND"
15869,"Hugh Thornton",4500,"OG","IND"
17095,"Josh Walker",4500,"OG",
17329,"Gannon Conway",4500,"DE",
17067,"Tyler Hoover",4500,"DE",
12443,"Ricky Jean Francois",4500,"DE","IND"
13394,"Arthur Jones",4500,"DE","IND"
12446,"Fili Moala",4500,"DE","IND"
16867,"Jonathan Newsome",4500,"DE","IND"
4524,"Cory Redding",4500,"DE","IND"
15039,"Josh Chapman",4500,"DT","IND"
15995,"Montori Hughes",4500,"DT","IND"
17071,"Zach Kerr",4500,"DT","IND"
10307,"Brandon McKinney",4500,"DT",
17081,"Nnamdi Obukwelu",4500,"DT",
15114,"Jeris Pendleton",4500,"DT","IND"
16632,"Daniel Adongo",4500,"LB","IND"
11533,"Jerrell Freeman",4500,"LB","IND"
12989,"Phillip Hunt",4500,"LB",
16931,"Andrew Jackson",4500,"LB",
9620,"D'Qwell Jackson",4500,"LB","IND"
15064,"Cam Johnson",4500,"LB","IND"
4596,"Robert Mathis",4500,"LB","IND"
15778,"Josh McNary",4500,"LB","IND"
13424,"Aaron Morgan",4500,"LB","IND"
16689,"Henoc Muamba",4500,"LB","IND"
13995,"Kelvin Sheppard",4500,"LB",
11437,"Andy Studebaker",4500,"LB","IND"
11401,"Erik Walden",4500,"LB","IND"
15815,"Bjoern Werner",4500,"LB","IND"
12424,"Vontae Davis",4500,"CB","IND"
16302,"Sheldon Price",4500,"CB",
12738,"Greg Toler",4500,"CB","IND"
5893,"Mike Adams",4500,"DB","IND"
13541,"Sergio Brown",4500,"DB","IND"
16131,"Marcus Burley",4500,"","IND"
13370,"Josh Gordy",4500,"DB","IND"
17078,"Dewey McDonald",4500,"DB",
10451,"LaRon Landry",4500,"SS","IND"
12757,"Colt Anderson",4500,"FS","IND"
12423,"Darius Butler",4500,"FS","IND"
15229,"Delano Howell",4500,"FS",
1097,"Adam Vinatieri",4500,"PK","IND"
12689,"Pat McAfee",4500,"P","IND"
16724,"Blake Bortles",4500,"QB","JAC"
11291,"Chad Henne",4500,"QB","JAC"
13211,"Toby Gerhart",4500,"RB","JAC"
16884,"Storm Johnson",4500,"RB","JAC"
14186,"Jordan Todman",4500,"RB","JAC"
15050,"Bradie Ewing",4500,"FB","JAC"
12850,"Will Ta'ufo'ou",4500,"FB","JAC"
14907,"Justin Blackmon",4500,"WR","JAC"
15448,"Mike Brown",4500,"WR","JAC"
14190,"Tandon Doss",4500,"WR","JAC"
17131,"Damian Copeland",4500,"WR","JAC"
17177,"Allen Hurns",4500,"WR","JAC"
16787,"Marqise Lee",4500,"WR","JAC"
16799,"Allen Robinson",4500,"WR","JAC"
15951,"Denard Robinson",4500,"WR","JAC"
16022,"Ace Sanders",4500,"WR","JAC"
14184,"Cecil Shorts III",4500,"WR","JAC"
13376,"Clay Harbor",4500,"TE","JAC"
17183,"Marcel Jensen",4500,"TE","JAC"
17192,"Reggie Jordan",4500,"TE","JAC"
9614,"Marcedes Lewis",4500,"TE","JAC"
13431,"Fendi Onobun",4500,"TE","JAC"
16830,"Luke Bowanko",4500,"C","JAC"
15796,"Luke Joeckel",4500,"OT","JAC"
15347,"Austin Pasztor",4500,"OT","JAC"
17283,"Josh Wells",4500,"OT","JAC"
13496,"Sam Young",4500,"OT","JAC"
13261,"Zane Beadles",4500,"OG","JAC"
16770,"Brandon Linder",4500,"OG","JAC"
13413,"Jacques McClendon",4500,"OG","JAC"
13233,"Tyson Alualu",4500,"DE","JAC"
16359,"Carson Tinker",4500,"C","JAC"
14952,"Andre Branch",4500,"DE","JAC"
11358,"Red Bryant",4500,"DE","JAC"
15319,"Ryan Davis",4500,"DE","JAC"
12442,"Ziggy Hood",4500,"DE","JAC"
16376,"Abry Jones",4500,"DE","JAC"
4864,"Chris Clemons",4500,"DE","JAC"
16917,"Chris Smith",4500,"DE","JAC"
12445,"Sen'Derrick Marks",4500,"DT","JAC"
12698,"Roy Miller",4500,"DT","JAC"
10478,"Paul Posluszny",4500,"LB","JAC"
16449,"LaRoy Reynolds",4500,"LB","JAC"
16087,"John Lotulelei",4500,"LB","JAC"
16891,"Telvin Smith",4500,"LB","JAC"
15040,"Nathan Stupar",4500,"LB",
14216,"J.T. Thomas",4500,"LB","JAC"
11409,"Geno Hayes",4500,"LB","JAC"
13482,"Dekoda Watson",4500,"LB","JAC"
10680,"Alan Ball",4500,"CB","JAC"
17112,"Deion Belue",4500,"CB","JAC"
9701,"Will Blackmon",4500,"CB","JAC"
14955,"Jamell Fleming",4500,"CB",
15840,"Dwayne Gratz",4500,"CB","JAC"
16027,"Jeremy Harris",4500,"CB","JAC"
16005,"Demetrius McCray",4500,"CB","JAC"
17240,"Rashaad Reynolds",4500,"CB","JAC"
15831,"Johnathan Cyprien",4500,"SS","JAC"
12617,"Sherrod Martin",4500,"DB",
14072,"Chris Prosinski",4500,"SS","JAC"
15984,"Josh Evans",4500,"FS","JAC"
15073,"Winston Guy",4500,"FS","JAC"
5662,"Josh Scobee",4500,"PK","JAC"
14950,"Bryan Anger",4500,"P","JAC"
15162,"Dominique Davis",4500,"QB",
13969,"Jake Locker",4500,"QB","TEN"
16814,"Zach Mettenberger",4500,"QB","TEN"
9667,"Charlie Whitehurst",4500,"QB","TEN"
17105,"Antonio Andrews",4500,"RB",
11197,"Jackie Battle",4500,"RB","TEN"
12500,"Shonn Greene",4500,"RB","TEN"
13207,"Dexter McCluster",4500,"RB","TEN"
9703,"Leon Washington",4500,"RB","TEN"
16794,"Bishop Sankey",4500,"RB","TEN"
15130,"Collin Mooney",4500,"FB",
9668,"Derek Hagan",4500,"WR","TEN"
13409,"Marc Mariani",4500,"WR",
14610,"Michael Preston",4500,"WR","TEN"
15845,"Justin Hunter",4500,"WR","TEN"
12592,"Brian Robiskie",4500,"WR",
17261,"Josh Stewart",4500,"WR","TEN"
17277,"Eric Ward",4500,"WR","TEN"
9307,"Nate Washington",4500,"WR","TEN"
14909,"Kendall Wright",4500,"WR","TEN"
12536,"Chase Coffman",4500,"TE",
16576,"Jason Schepler",4500,"TE",
11319,"Craig Stevens",4500,"TE","TEN"
15067,"Taylor Thompson",4500,"TE","TEN"
9761,"Delanie Walker",4500,"TE","TEN"
15355,"Beau Brinkley",4500,"C","TEN"
17179,"Gabe Ikard",4500,"C","TEN"
15978,"Brian Schwenke",4500,"C","TEN"
15368,"Jeff Adams",4500,"OT",
12621,"Michael Oher",4500,"OT","TEN"
8455,"Michael Roos",4500,"OT","TEN"
14187,"Byron Stingily",4500,"OT","TEN"
16708,"Taylor Lewan",4500,"OT","TEN"
10675,"Steve Vallos",4500,"OT","TEN"
12614,"Andy Levitre",4500,"OG","TEN"
17211,"Justin McCray",4500,"OG",
13430,"Eric Olsen",4500,"OG",
15814,"Chance Warmack",4500,"OG","TEN"
11524,"Marcus Dixon",4500,"DE",
15909,"Lavar Edwards",4500,"DE","DAL"
14079,"Karl Klug",4500,"DE","TEN"
13248,"Derrick Morgan",4500,"DE","TEN"
11778,"Ropati Pitoitua",4500,"DE","TEN"
9599,"Kamerion Wimbley",4500,"DE","TEN"
15399,"Chigbo Anunoby",4500,"DT",
14047,"Jurrell Casey",4500,"DT","TEN"
12667,"Sammie Hill",4500,"DT","TEN"
14988,"Mike Martin",4500,"DT","TEN"
13493,"Al Woods",4500,"DT","TEN"
14015,"Akeem Ayers",4500,"LB","TEN"
11496,"Patrick Bailey",4500,"LB","TEN"
14973,"Zach Brown",4500,"LB","TEN"
16393,"Brandon Copeland",4500,"LB",
12653,"Moise Fokou",4500,"LB",
15838,"Zaviar Gooden",4500,"LB","TEN"
14074,"Colin McCarthy",4500,"LB","TEN"
5623,"Shaun Phillips",4500,"LB","TEN"
16920,"Avery Williamson",4500,"LB","TEN"
11609,"Wesley Woodyard",4500,"LB","TEN"
12691,"Jason McCourty",4500,"CB","TEN"
14998,"Coty Sensabaugh",4500,"CB","TEN"
15942,"Khalid Wooten",4500,"CB","TEN"
15881,"Blidi Wreh-Wilson",4500,"CB","TEN"
14062,"Tommie Campbell",4500,"DB",
17442,"Winston Wright",4500,"DB",
9640,"Bernard Pollard",4500,"SS","TEN"
16030,"Daimion Stafford",4500,"SS","TEN"
